text,intent
"Can I take a different jeepney to get to the Peñaranda Park?",route_alternative  
"Are there alternative jeepneys to Legazpi Central Terminal?",route_alternative  
"Which jeepney can I take if I want to reach Barangay Bitano using a different route?",route_alternative  
"Can I take another jeepney route from Legazpi City Terminal to Barangay Homapon?",route_alternative  
"Are there alternative jeepney routes that pass by Barangay Dap-dap?",route_alternative  
"What’s another jeepney that goes to Barangay Buyuan?",route_alternative  
"Can I use a different jeepney loop to get to the Albay Astrodome?",route_alternative  
"Are there alternative jeepneys that reach Barangay Puro?",route_alternative  
"Which alternative jeepney should I take from Legazpi Terminal to Legazpi Night Market?",route_alternative  
"Can I take a different jeepney route to Barangay Tumpa?",route_alternative  
"Are there jeepneys that follow a less crowded route to Barangay Sabang?",route_alternative  
"What’s the best alternative jeepney route to Barangay Salvacion?",route_alternative  
"Which alternative jeepney should I take from Legazpi Grand Terminal to Barangay Cabangan?",route_alternative  
"Can I take a different jeepney loop to Barangay Lamba?",route_alternative  
"What’s another jeepney I can take from Legazpi Airport to the Provincial Capitol?",route_alternative  
"What are some alternative routes to avoid heavy traffic?",route_alternative  
"Is there a shorter way to get to my destination?",route_alternative  
"Can you suggest an alternative route for my trip?",route_alternative  
"Are there any detours I should take due to road closures?",route_alternative  
"What are the best alternative routes during rush hour?",route_alternative  
"Which route should I take to avoid toll fees?",route_alternative  
"Can I take a different route to avoid road construction?",route_alternative  
"Are there alternative routes that bypass major intersections?",route_alternative  
"What's the best route if I want to avoid highways?",route_alternative  
"Can you recommend a scenic alternative route?",route_alternative  
"Are there any shortcuts I can take?",route_alternative  
"Which alternative routes have less traffic?",route_alternative  
"How can I reach my destination using side roads?",route_alternative  
"What are some lesser-known alternative routes?",route_alternative  
"Is there a different route to take if I use public transport?",route_alternative  
"What is the best route to avoid roadblocks?",route_alternative  
"Are there alternative routes that avoid school zones?",route_alternative  
"Can I take an alternate route to avoid railway crossings?",route_alternative  
"Which roads should I take to avoid accident-prone areas?",route_alternative  
"Are there alternative routes for large vehicles?",route_alternative  
"What's the best route if I'm on a bicycle?",route_alternative  
"Can I take a different route to avoid pedestrian-heavy areas?",route_alternative  
"Is there an alternative way to reach my destination if I use a motorcycle?",route_alternative  
"Are there alternative routes that avoid bridges?",route_alternative  
"Can you suggest an alternate route that has more gas stations?",route_alternative  
"What route should I take if I need to stop by a rest area?",route_alternative  
"Are there alternative routes with fewer intersections?",route_alternative  
"What are the best alternative routes during bad weather?",route_alternative  
"Can I take a route with fewer stoplights?",route_alternative  
"Are there alternative routes with better road conditions?",route_alternative  
"Is there an alternative way to reach my workplace?",route_alternative  
"Can you suggest a different route that passes by a shopping center?",route_alternative  
"Are there alternative routes that avoid steep hills?",route_alternative  
"What route should I take to avoid busy pedestrian crossings?",route_alternative  
"Are there any backroads that lead to my destination?",route_alternative  
"Can I take an alternative route to avoid tunnels?",route_alternative  
"Are there any alternative routes that pass by a gas station?",route_alternative  
"What are the best alternative routes for electric vehicles?",route_alternative  
"Can you suggest an alternative route with more shade?",route_alternative  
"Are there alternative routes with fewer speed bumps?",route_alternative  
"Is there a different way to get to my destination with fewer turns?",route_alternative  
"Are there alternative routes that take less time?",route_alternative  
"Can I take a route that avoids crowded marketplaces?",route_alternative  
"Which alternative routes have more parking spots?",route_alternative  
"Is there another way to get to my destination via a scenic drive?",route_alternative  
"Can you suggest an alternative route that avoids toll gates?",route_alternative  
"Are there alternative routes that pass by hospitals?",route_alternative  
"Which alternative routes have fewer traffic lights?",route_alternative  
"Can I take a different route that has more landmarks?",route_alternative  
"Are there alternative routes that use more expressways?",route_alternative  
"Can I take a back road instead of the main highway?",route_alternative  
"Are there alternative routes that avoid tourist-heavy areas?",route_alternative  
"What’s the best alternative route during public events?",route_alternative  
"Can I take a different route that has more emergency exits?",route_alternative  
"Are there alternative routes with less air pollution?",route_alternative  
"Can you suggest an alternative route that avoids industrial zones?",route_alternative  
"Are there different routes I can take if I need to carpool?",route_alternative  
"What alternative routes are best for early morning travel?",route_alternative  
"Can you find a route that avoids one-way streets?",route_alternative  
"Are there alternative routes that follow a straighter path?",route_alternative  
"Which alternative route takes me past a train station?",route_alternative  
"Can I take a different route that passes by a public park?",route_alternative  
"Are there alternative routes that avoid toll booths?",route_alternative  
"Which alternative route has fewer U-turns?",route_alternative  
"Can you suggest a route that passes through more populated areas?",route_alternative  
"Are there alternative routes for pedestrians?",route_alternative  
"Which alternative route avoids sharp curves?",route_alternative  
"Can I take a different route to get to my hotel?",route_alternative  
