Show me a public transport map for Legazpi.,O O O O B-TRANSPORT I-TRANSPORT O B-LOCATION,
Can you display a map with hospital locations?,O O O O O O B-LOCATION I-LOCATION,
Show me a location-based map of emergency shelters.,O O O O O O O B-LOCATION,
Where am I compared to Cagsawa Ruins?,O O O O O B-LOCATION I-LOCATION,
Can you provide a map of local government offices?,O O O O O O O O B-LOCATION,
I need a simple navigation map.,O O O O B-ROUTE I-ROUTE,
Show me a weather overlay map of Legazpi.,O O O O O O O B-LOCATION,
Can I see a map with bike lanes?,O O O O O O B-TRANSPORT B-ROUTE,
Where am I near the Legazpi Port District?,O O O O O B-LOCATION I-LOCATION I-LOCATION,
Show me a walking trail map for Lignon Hill.,O O O B-ROUTE I-ROUTE I-ROUTE O B-LOCATION I-LOCATION,
Show me a parking area map.,O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT,
I need a detailed location guide for Sumlang Lake.,O O O O O O O B-LOCATION I-LOCATION,
Where am I in relation to Lig??n Hill?,O O O O O O B-LOCATION I-LOCATION ,
Show me an interactive tourist map.,O O O O O O,
Can I see a neighborhood guide map?,O O O O O O O ,
Show me a map of the best scenic routes.,O O O O O O O O B-ROUTE,
I need a business district map.,O O O O B-LOCATION O,
Can you provide a route map for local buses?,O O O O B-ROUTE I-ROUTE O B-TRANSPORT I-TRANSPORT,
I need a walking map of Albay Cathedral.,O O O B-ROUTE I-ROUTE O B-LOCATION I-LOCATION,
Where am I near the Yawa River?,O O O O O B-LOCATION I-LOCATION,
Show me a map of the local marketplace.,O O O O O O B-LOCATION I-LOCATION,
Can I get a historical landmarks map?,O O O O B-LOCATION I-LOCATION I-LOCATION,
Show me a trail map for hiking near Mayon Volcano.,O O O B-ROUTE I-ROUTE O B-ACTIVITY O B-LOCATION I-LOCATION,
I need a map with all local fire stations.,O O O B-LOCATION O O B-LOCATION I-LOCATION I-LOCATION,
Where am I near the nearest ferry terminal?,O O O O O O B-TRANSPORT I-TRANSPORT,
Show me a weather forecast map of Legazpi.,O O O B-CONDITION I-CONDITION I-CONDITION O B-LOCATION,
Can I see a night market location map?,O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Where am I near the best photography spots?,O O O O O O B-LOCATION I-LOCATION,
Can you provide a city-wide guide map?,O O O O B-LOCATION I-LOCATION I-LOCATION,
I need a digital tourist navigation map.,O O O O B-ROUTE I-ROUTE I-ROUTE,
Where am I in comparison to Daraga?,O O O O O O B-LOCATION,
Can I see a Legazpi City nightlife map?,O O O O B-LOCATION I-LOCATION B-LOCATION I-LOCATION,
I need a public parks and recreation areas map.,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Where am I near the airport?,O O O O O B-TRANSPORT,
Can I get a water district service map?,O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION,
I need a map with traffic congestion info.,O O O B-CONDITION O I-CONDITION I-CONDITION I-CONDITION,
Where am I near Hoyop-Hoyopan Cave?,O O O O B-LOCATION I-LOCATION,
Show me a ferry schedule map.,O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT,
Can you provide a fuel station map?,O O O O B-LOCATION I-LOCATION I-LOCATION,
I need a coastal route guide map.,O O O B-ROUTE I-ROUTE I-ROUTE I-ROUTE ,
Where am I in relation to the best restaurants?,O O O O O O O O B-LOCATION,
Show me a government service locations map.,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION ,
Can I see a crime hotspot map for safety?,O O O O B-CONDITION I-CONDITION I-CONDITION O O ,
I need a fire evacuation map.,O O O B-CONDITION I-CONDITION I-CONDITION,
Can I see a real-time flood monitoring map?,O O O O B-CONDITION I-CONDITION I-CONDITION I-CONDITION,
I need an overview map of all tourist areas.,O O O B-LOCATION I-LOCATION O O B-LOCATION I-LOCATION,
Where am I near the community health centers?,O O O O O B-LOCATION I-LOCATION I-LOCATION,
Can you provide a map for disaster response areas?,O O O O B-CONDITION O I-CONDITION I-CONDITION I-CONDITION,
Show me a mountain biking trails map.,O O O B-ROUTE I-ROUTE I-ROUTE I-ROUTE ,
Can I get a kayak and river navigation map?,O O O O B-ROUTE I-ROUTE I-ROUTE I-ROUTE I-ROUTE ,
I need a local NGO and charity organization map.,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Where am I compared to the Albay Gulf?,O O O O O O B-LOCATION I-LOCATION,
Show me a museum and art gallery map.,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION ,
Can I see a detailed agricultural zones map?,O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION,
I need an updated map with all new roads.,O O O O B-ROUTE O O I-ROUTE I-ROUTE ,
Where am I near the best surfing spots?,O O O O O O B-LOCATION I-LOCATION,
Show me a geothermal energy sites map.,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION ,
Can you provide an underground tunnel map if available?,O O O O B-LOCATION I-LOCATION I-LOCATION O O ,
I need a map of all tourist attractions in Legazpi.,O O O O O O B-LOCATION I-LOCATION O B-LOCATION,
Where am I on the map right now?,O O O O O O O O,
Can you show me a street map of Legazpi?,O O O O O B-ROUTE I-ROUTE O B-LOCATION,
I need a public transport map for Legazpi City.,O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O B-LOCATION I-LOCATION,
Can I get a walking map of Legazpi's landmarks?,O O O O B-ROUTE I-ROUTE O B-LOCATION O B-LOCATION,
Can you display a map of the nearest convenience stores?,O O O O O O O O B-LOCATION I-LOCATION,
I need a real-time GPS map.,O O O B-ROUTE I-ROUTE I-ROUTE ,
Can you pull up a map of Legazpi Grand Terminal?,O O O O O O O B-LOCATION I-LOCATION I-LOCATION,
I want to see a detailed city guide map.,O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Where am I near Lignon Hill?,O O O O B-LOCATION I-LOCATION,
Show me a map with all nearby hotels.,O O O O O O O B-LOCATION,
Can you provide a map of all emergency services?,O O O O O O O B-CONDITION I-CONDITION ,
Show me a real-time traffic map of Legazpi.,O O O B-CONDITION I-CONDITION I-CONDITION O B-LOCATION,
Where am I in relation to SM City Legazpi?,O O O O O O B-LOCATION I-LOCATION I-LOCATION,
Can I see a map of all fast-food restaurants?,O O O O O O O B-LOCATION I-LOCATION,
I need a map of flood-prone areas.,O O O O O B-CONDITION I-CONDITION,
Show me a map with ATM locations.,O O O O O B-LOCATION I-LOCATION,
Can you show me a parking spaces map?,O O O O O B-LOCATION I-LOCATION I-LOCATION,
I need a street directory map of Legazpi.,O O O B-ROUTE I-ROUTE I-ROUTE O B-LOCATION,
Where am I compared to Albay Cathedral?,O O O O O B-LOCATION I-LOCATION,
Show me a map of the nearest gas stations.,O O O O O O O B-LOCATION I-LOCATION,
Can I see a jeepney fare zone map?,O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT I-TRANSPORT ,
Show me a hospital locations map.,O O O B-LOCATION I-LOCATION I-LOCATION,
Can you provide a hiking trails map?,O O O O B-ROUTE I-ROUTE I-ROUTE,
Where am I near the best seafood restaurants?,O O O O O O B-LOCATION I-LOCATION ,
I need a map with ferry schedules and terminals.,O O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT I-TRANSPORT,
Where am I near Sumlang Lake?,O O O O B-LOCATION I-LOCATION,
Show me a crime heatmap for safety.,O O O B-CONDITION I-CONDITION O O,
Can you provide a city-wide flood monitoring map?,O O O O B-CONDITION I-CONDITION I-CONDITION I-CONDITION,
I need an interactive navigation map.,O O O B-ROUTE I-ROUTE I-ROUTE ,
Where am I in relation to Bicol University?,O O O O O O B-LOCATION I-LOCATION,
Show me a map with the best nightlife areas.,O O O O O O O B-LOCATION I-LOCATION,
I need a Legazpi City restaurant guide map.,O O O B-LOCATION I-LOCATION O B-ROUTE I-ROUTE,
Show me a map of cultural attractions.,O O O O O B-LOCATION I-LOCATION,
I need a guide to the best sunrise viewpoints.,O O O O O O O B-LOCATION I-LOCATION,
Show me a map with weather updates.,O O O O O B-CONDITION I-CONDITION,
I need a road map with alternate routes.,O O O B-ROUTE I-ROUTE O I-ROUTE I-ROUTE,
Show me a map of all local bus stops.,O O O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT,
Can I see a scenic driving route map?,O O O O B-ROUTE I-ROUTE I-ROUTE I-ROUTE,
I need a guide to the best street food areas.,O O O O O O O B-LOCATION I-LOCATION I-LOCATION ,
Where am I compared to Daraga Church?,O O O O O B-LOCATION I-LOCATION,
Show me a map of Legazpi's commercial zones.,O O O O O B-LOCATION O I-LOCATION I-LOCATION,
Can you provide a fire evacuation route map?,O O O O B-CONDITION I-CONDITION I-CONDITION I-CONDITION,
I need a map of public Wi-Fi zones.,O O O O O B-LOCATION I-LOCATION I-LOCATION,
Where am I near the Legazpi Port?,O O O O O B-TRANSPORT I-TRANSPORT,
Show me an updated city infrastructure map.,O O O O B-LOCATION I-LOCATION I-LOCATION,
Can I get a guide to local hiking spots?,O O O O B-ROUTE O I-ROUTE I-ROUTE I-ROUTE,
I need a detailed map of shopping malls.,O O O O O O B-LOCATION -LANDMARK,
Show me a community health centers map.,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Can you display a festival event locations map?, O O O O B-EVENT I-EVENT I-EVENT I-EVENT,
I need a street vendor locations map.,O O O B-LOCATION I-LOCATION I-LOCATION O,
Where am I near the Albay Gulf?,O O O O O I-LOCATION I-LOCATION,
Show me a religious sites map.,O O O B-LOCATION I-LOCATION I-LOCATION,
Can I see a Legazpi City crime prevention map?,O O O O B-LOCATION I-LOCATION O O O ,
I need a map showing emergency shelters.,O O O O O B-LOCATION I-LOCATION,
Where am I near the best coffee shops?,O O O O O O B-LOCATION I-LOCATION,
Show me a map of local libraries.,O O O O O B-LOCATION I-LOCATION,
Can you provide a guide to family-friendly attractions?,O O O O O O B-LOCATION I-LOCATION,
Where am I compared to the Legazpi Airport?,O O O O O O B-TRANSPORT I-TRANSPORT,
Show me a hiking trail difficulty level map.,O O O B-ROUTE I-ROUTE O O O,
I need a guide to sustainable travel routes.,O O O O O O B-ROUTE I-ROUTE,
Show me a map of eco-friendly tourist spots.,O O O O O O B-LOCATION I-LOCATION,
Can you provide a walking guide to downtown Legazpi?,O O O O B-ROUTE I-ROUTE O B-LOCATION I-LOCATION,
Where am I near the Legazpi Business District?,O O O O O B-LOCATION I-LOCATION I-LOCATION,
Show me a map of the best places to watch the sunset.,O O O O O O O B-LOCATION O O O B-LOCATION,
I need a real-time air quality map.,O O O B-CONDITION I-CONDITION I-CONDITION I-CONDITION,
Where am I in relation to the nearest eco-park?,O O O O O O O O B-LOCATION,
Show me a top-rated hotels and accommodations map.,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION ,
Can you display a senior citizen-friendly facilities map?,O O O O B-COMMUTER I-COMMUTER O O,
I need a map of free public transportation routes.,O O O B-TRANSPORT O I-TRANSPORT I-TRANSPORT I-TRANSPORT I-TRANSPORT,
Where am I compared to the nearest mountain trails?,O O O O O O O B-ROUTE I-ROUTE,
Can I see a guide to community centers?,O O O O B-LOCATION O I-LOCATION I-LOCATION,
I need an outdoor adventure locations map.,O O O B-ACTIVITY I-ACTIVITY O O  ,
Where am I near the best art galleries?,O O O O O O B-LOCATION I-LOCATION,
Show me a city-wide electric vehicle charging stations map.,O O O B-LOCATION B-TRANSPORT I-TRANSPORT O O O,
Can you provide a map of new housing developments?,O O O O B-LOCATION O I-LOCATION I-LOCATION I-LOCATION,
I need a detailed street food guide map.,O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION ,
Where am I near the nearest open-air markets?,O O O O O O B-LOCATION I-LOCATION,
Can you show me a map of Legazpi City's downtown area?,O O O O O B-LOCATION O B-LOCATION I-LOCATION O I-LOCATION I-LOCATION,
I need a map showing all the transportation terminals.,O O O O O O O B-TRANSPORT I-TRANSPORT,
I need a map of the nearest tourist information centers.,O O O O O O O B-LOCATION I-LOCATION I-LOCATION,
Where am I compared to the nearest pharmacy?,O O O O O O O B-LOCATION,
Show me a walking map for exploring Legazpi.,O O O B-ROUTE I-ROUTE O O B-LOCATION,
Can you provide a route map for getting to Mayon Volcano?,O O O O B-ROUTE I-ROUTE O O O B-LOCATION I-LOCATION,
I need a map of local street vendors.,O O O B-LOCATION O I-LOCATION I-LOCATION I-LOCATION,
Show me a map of the safest routes at night.,O O O B-ROUTE O O I-ROUTE I-ROUTE O O,
Where am I in relation to Ayala Malls Legazpi?,O O O O O O B-LOCATION I-LOCATION I-LOCATION,
Show me a map of all convenience stores nearby.,O O O B-LOCATION O O I-LOCATION I-LOCATION O,
Can you provide a guide to public transport stops?,O O O O B-TRANSPORT O I-TRANSPORT I-TRANSPORT I-TRANSPORT,
Where am I near the best local souvenir shops?,O O O O O O O B-LOCATION I-LOCATION,
Show me a map of the city's bike rental spots.,O O O B-TRANSPORT O O I-TRANSPORT O I-TRANSPORT I-TRANSPORT I-TRANSPORT,
I need a map of the nearest medical clinics.,O O O B-LOCATION O O O I-LOCATION I-LOCATION,
Where am I compared to the main highway?,O O O O O O B-TRANSPORT I-TRANSPORT,
Show me a map of the historical sites in Legazpi.,O O O O O O B-LOCATION I-LOCATION O B-LOCATION,
Can you display a map of the best hiking trails?,O O O O B-ROUTE O O O I-ROUTE I-ROUTE,
I need a map showing jeepney stops near me.,O O O B-TRANSPORT O I-TRANSPORT I-TRANSPORT O O ,
Show me a guide to local art and culture spaces.,O O O B-LOCATION O I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION,
Can I get a detailed topographic map?,O O O O O B-ROUTE I-ROUTE,
Where am I near the most popular restaurants?,O O O O O O O B-LOCATION,
Show me a map with current traffic conditions.,O O O B-CONDITION O I-CONDITION I-CONDITION I-CONDITION,
Can you provide a map of the city's emergency exits?,O O O O B-CONDITION O O I-CONDITION O I-CONDITION I-CONDITION,
I need a route map for traveling between Legazpi and Daraga.,O O O B-ROUTE I-ROUTE O O O B-ORIGIN O B-DESTINATION,
Where am I compared to the city's main roundabout?,O O O O O O O O B-TRANSPORT I-TRANSPORT,
Is there another way to reach my destination?,O O O B-ROUTE O O O B-DESTINATION,
What are the alternative routes to get there?,O O O B-ROUTE I-ROUTE O O B-DESTINATION,
Can I take a different route to my location?,O O O O B-ROUTE I-ROUTE O O B-DESTINATION ,
Are there other ways to travel to my destination?,O O O B-ROUTE O O O O B-DESTINATION ,
Can I avoid the main road and take a different route?,O O O O B-TRANSPORT I-TRANSPORT O O O B-ROUTE I-ROUTE,
Are there alternative ways to get from point A to point B?,O O B-ROUTE I-ROUTE O O O B-ORIGIN I-ORIGIN O B-DESTINATION I-DESTINATION,
Can I take a different bus or jeepney to my location?,O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT I-TRANSPORT O O B-DESTINATION,
What is the best alternative route with less traffic?,O O O O B-ROUTE I-ROUTE O O B-CONDITION,
Are there other streets I can take to avoid congestion?,O O O B-ROUTE O O O O O B-CONDITION,
Is there a route that avoids tolls?,O O O B-ROUTE O O B-CONDITION,
What are my alternative public transport options?,O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT I-TRANSPORT ,
Can I take a detour to reach my destination?,O O O O B-ROUTE O O O B-DESTINATION,
What is the fastest alternate route?,O O O O B-ROUTE I-ROUTE,
what's the best route to take during rush hour?,O O O O B-ROUTE O O O B-TIME I-TIME,
Can I reach my location through a different district?,O O O O B-DESTINATION O O B-LOCATION I-LOCATION,
Are there alternative ways to reach downtown?,O O B-ROUTE I-ROUTE O O  B-DESTINATION,
Is there a way to bypass traffic using another road?,O O O B-ROUTE O O B-CONDITION O B-ROUTE I-ROUTE,
Which alternate route has the fewest stops?,O B-ROUTE I-ROUTE O O O B-TRANSPORT ,
Are there multiple ways to reach the same destination?,O O O B-ROUTE O O O O B-DESTINATION ,
Can I take an alternate road to the airport?,O O O O B-ROUTE I-ROUTE O O B-TRANSPORT,
Are there different options for getting to the bus station?,O O O B-TRANSPORT O O O O B-TRANSPORT I-TRANSPORT,
Is there a quieter road to take?,O O O B-ROUTE I-ROUTE O O ,
Are there different travel options for my route?,O O O B-TRANSPORT I-TRANSPORT O O B-ROUTE,
Can I take an alternate mode of transportation?,O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT I-TRANSPORT,
What is the best route during bad weather?,O O O O B-ROUTE O B-CONDITION I-CONDITION,
Are there alternative ways to travel at night?,O O B-ROUTE I-ROUTE O O O B-TIME ,
what's another route that avoids school zones?,O O B-ROUTE I-ROUTE O O B-CONDITION I-CONDITION,
Are there alternative bus routes available?,O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O,
Which alternative route has better road conditions?,O B-ROUTE I-ROUTE O O B-CONDITION I-CONDITION,
Are there multiple routes with similar travel times?,O O O B-ROUTE O O O B-TIME,
Which alternative route has the best scenery?,O B-ROUTE I-ROUTE O O O B-LOCATION,
Is there a route that avoids certain areas?,O O O B-ROUTE O O O B-LOCATION,
Can I take a less crowded route?,O O O O O B-CONDITION I-CONDITION,
Are there detours available for my trip?,O O B-ROUTE O O O B-DESTINATION,
Are there different bike-friendly routes?,O O O B-ROUTE I-ROUTE ,
